nb,knn,dt,svc,rfc,gbtc,adtc
0.37905767441404403,0.4758239812114732,0.4849562675202681,0.30047746359135385,0.5107248896544268,0.33951343333303086,0.5331765406318981
0.5178053377131606,0.5104524042518304,0.5007832602120394,0.3925276920328892,0.5003734902347806,0.568877158507552,0.4795476608963024
0.518334565766033,0.5125887492749892,0.574470649859878,0.3418930611960659,0.5168096082749052,0.660963492441291,0.5068139746859912
0.5456154328840379,0.4885056303138787,0.4739553353732969,0.20416646711163966,0.4920879118479976,0.5247953158978456,0.49421492361761
0.3974595790920744,0.49955350124657383,0.5331463124148543,0.4927976198782227,0.544427358093333,0.5822962137921541,0.4434785671027701
0.5461943716935767,0.5301967481550734,0.5219901047511186,0.4543146898760001,0.5269636862219336,0.5112749827610147,0.44230320815694
0.49207904702725047,0.4927026981137044,0.4890469541796133,0.8636363640554134,0.5152793762798807,0.41792749983007194,0.4454759321271844
0.4361389598719344,0.5237686399696473,0.49566231601165545,0.37727210405462586,0.471615177614758,0.49618866120886507,0.48533374373274674
0.44154267449823303,0.5232460651400839,0.5165757811605329,0.661682568187345,0.5214985973570987,0.3012435326702402,0.5173657276182373
0.5369130977674705,0.5230696891374438,0.4957641054075328,0.464409596396953,0.5292170704871637,0.38907588699960005,0.47669593145600253
0.4381139487333974,0.4894266435254121,0.5139501246720865,0.6815651620361061,0.4647227167629506,0.5572454184363056,0.5057689164196013
0.43996375116301023,0.40746513415804464,0.4337578886602691,0.14210575563609273,0.7762253240233521,0.4791775495757281,0.4927803688427336
0.2989136267767073,0.528767561805644,0.461362965408152,0.5866330700923621,0.4570641643364286,0.7461995363511129,0.5238768131197216
0.36958196198594806,0.5528559071375696,0.5294759183402875,0.6810601523851185,0.5784170118704395,0.5254949217772305,0.509418943542214
0.6517287431982096,0.5370725762879031,0.5781847088990553,0.5225417804278862,0.40546163693235127,0.49273143503491834,0.6319143179335692
0.586673479508709,0.5151011321001557,0.5714774756668852,0.8772142455698363,0.41521236855689647,0.5954532809868098,0.4996213166446627
0.615744315578176,0.5272624203512192,0.5600555471670104,0.8500902821834937,0.5270916784018627,0.6260911380054706,0.4528541088382002
0.2176351228135589,0.4661164420552202,0.5018709212110493,0.2633149324672699,0.5202736638301976,0.5719387866599464,0.36791395048146625
0.29619355883624154,0.5228247424397136,0.5074252202959063,0.6207973543301997,0.4915685603761758,0.2863555323438244,0.5348376622332023
0.2205895954956506,0.42468204519752095,0.4919207474128654,0.09492211097798386,0.41413965266431596,0.5268504795905085,0.49127517004208365
